glucose,O2,CO2,glucose_rate,O2_rate,CO2_rate,growth
0.00069294072826971132,5.5104341599816406e-05,0.0015377983152548192,-0.0025094305771539327,-0.015056583462923597,0.015056583462923597,0.10037722308615732
0.0016174551786757802,0.00051864884246055187,0.00038521947555978411,-0.011025662815581863,-0.066153976893491173,0.066153976893491173,0.44102651262327452
0.00078920823392305758,0.00072605024701239893,0.00015747911164324101,-0.0095991031450329365,-0.057594618870197622,0.057594618870197622,0.38396412580131745
0.00026306864059162861,0.00022283466362617481,0.0019600855066794274,-0.0036336880166993259,-0.021802128100195956,0.021802128100195956,0.14534752066797305
0.00084079404386517751,4.3788636229921572e-05,0.0024827503020419367,-0.0022527111664460615,-0.01351626699867637,0.01351626699867637,0.09010844665784247
6.8156057514968932e-05,0.00086485190611059913,0.0022877807171889117,-0.0019485849742589304,-0.011691509845553583,0.011691509845553583,0.077943398970357222
0.00078082764884951676,0.00085470044516816981,0.0010589889570535827,-0.009880508262258671,-0.05928304957355203,0.05928304957355203,0.39522033049034683
0.00078002880936961668,0.0003457445862848323,0.0022495111214203539,-0.0077212363531659316,-0.046327418118995586,0.046327418118995586,0.30884945412663728
0.001418061023120419,0.00085130737627104973,0.0020865506127951245,-0.01197344656947583,-0.071840679416854986,0.071840679416854986,0.47893786277903322
0.0019976746172541701,0.00023411191978562506,0.00075301471696943378,-0.0086266206828749473,-0.051759724097249687,0.051759724097249687,0.34506482731499788
0.00031947828417934124,0.00020724441863524871,0.0020431470932383757,-0.0039679079800348056,-0.023807447880208832,0.023807447880208832,0.15871631920139223
0.0012225100861468774,0.00071471523673855854,0.0012048328993258383,-0.011090925814588514,-0.066545554887531083,0.066545554887531083,0.44363703258354054
0.0016760894871978081,0.00013936655504169764,0.0017811638831172882,-0.0063261570896108454,-0.037956942537665073,0.037956942537665073,0.25304628358443382
0.001367128409615094,0.00036275161262838961,0.0029571049244547327,-0.0094396897425760469,-0.056638138455456281,0.056638138455456281,0.3775875897030419
0.00047470038092858055,0.00065172226347547785,0.0023112176724276456,-0.007453203816793777,-0.044719222900762662,0.044719222900762662,0.29812815267175108
0.00084539059570358087,0.00026923274961205803,0.0028851252735298295,-0.0072107193282653541,-0.043264315969592126,0.043264315969592126,0.28842877313061416
0.0018665689314963973,1.6273224315280921e-05,0.0017318520022279972,-0.0011869316911761213,-0.0071215901470567285,0.0071215901470567285,0.047477267647044859
0.0010454341452512653,0.00091065157932324623,0.0011034460415112763,-0.011093040011873893,-0.066558240071243363,0.066558240071243363,0.44372160047495574
0.0013552814579283166,0.00033087571826814088,0.0025821840758301494,-0.009105875824849138,-0.054635254949094825,0.054635254949094825,0.36423503299396554
0.00062432508828575209,0.00027251500438974337,0.00061446276333410228,-0.0064050672878111677,-0.038430403726867006,0.038430403726867006,0.25620269151244673
0.0015870315572549655,0.000524375548794355,7.9013993616023902e-05,-0.011009439079552315,-0.066056634477313886,0.066056634477313886,0.44037756318209265
0.001128861218926471,0.00083419235166042667,0.0026286310178608436,-0.011180245697911106,-0.067081474187466628,0.067081474187466628,0.4472098279164442
